Date,Open,High,Low,Close,Volume
06-05-2014,1210.03,1249,1205.2,1244.28,1102451
07-05-2014,1242.47,1243.07,1216.63,1224.72,1250294
08-05-2014,1235,1236.32,1190.8,1199.07,777121
09-05-2014,1199.78,1209.8,1167.5,1175.9,995281
10-05-2014,1185.5,1205,1180.55,1197.22,664723
11-05-2014,1209.4,1219.5,1192.63,1213.13,793962
12-05-2014,1213.1,1215,1196.88,1199.65,694828
13-05-2014,1204.82,1212,1193.43,1200.93,703620
14-05-2014,1205,1214.9,1187.5,1190.97,895110
15-05-2014,1226,1242.5,1217.5,1220.6,1753744
16-05-2014,1234,1234.93,1221.53,1231.88,490536
17-05-2014,1232.5,1270,1230.95,1266.2,1199508
18-05-2014,1270,1298.15,1266.15,1293.07,1032929
19-05-2014,1297.45,1301,1283.5,1297.6,740709
20-05-2014,1297,1307.18,1283.5,1302.88,903457
21-05-2014,1288.57,1299.82,1277.5,1294.65,657461
22-05-2014,1292.4,1305,1286.3,1297.53,949626
23-05-2014,1287.55,1299,1284.63,1290.03,1203605
24-05-2014,1287.5,1293.97,1255,1258.2,1190941
25-05-2014,1266,1270.95,1244,1263.03,914318
26-05-2014,1272.45,1272.5,1245.05,1261.85,702328
27-05-2014,1258.07,1267.43,1245.13,1253.32,918781
28-05-2014,1245,1247.5,1229.53,1234.9,836328
29-05-2014,1232.5,1253.85,1232.5,1239.35,732395
30-05-2014,1245.45,1247.78,1227.5,1234.2,645448
31-05-2014,1244.95,1244.95,1220.1,1235.88,492276
01-06-2014,1235,1265,1235,1250.03,1384189
02-06-2014,1257,1266,1245.03,1249.88,789028
03-06-2014,1245.53,1252.5,1235,1243.8,686630
04-06-2014,1250,1252.45,1217.5,1219.25,1617078
05-06-2014,1222.25,1227.53,1215.03,1218.1,1028379
06-06-2014,1223.5,1230,1215,1216.22,1132725
07-06-2014,1222,1234.1,1217.9,1232.1,1548119
08-06-2014,1235,1264.25,1233.45,1261.03,1571756
09-06-2014,1264.5,1275,1250,1266.9,907745
10-06-2014,1267,1283.7,1257.03,1274.97,717730
11-06-2014,1273.5,1274.65,1256.5,1261.18,883144
12-06-2014,1262.7,1280,1261.53,1268.57,405074
13-06-2014,1272.9,1277.4,1257.05,1268.95,703970
14-06-2014,1269.5,1308,1269.5,1303.2,1530845
15-06-2014,1311,1313.73,1288.72,1292.38,850799
16-06-2014,1299.95,1310.9,1291.53,1299.3,733530
17-06-2014,1306,1325,1299.53,1321.35,848671
18-06-2014,1326,1333.5,1312.55,1315.63,709049
19-06-2014,1319,1321.38,1295.6,1300.07,629384
20-06-2014,1305,1312.2,1295.75,1299.18,537811
21-06-2014,1305,1312.18,1296.6,1303.8,598105
22-06-2014,1307,1309.3,1277,1279.15,575772
23-06-2014,1283,1287.5,1272,1275.43,767804
24-06-2014,1280.5,1302.38,1280.5,1295.6,828850
25-06-2014,1295.85,1325.9,1290.5,1321.15,741539
26-06-2014,1321.5,1370,1321,1357.1,1793932
27-06-2014,1357,1367,1338.13,1360.9,499792
28-06-2014,1362,1391.23,1341.65,1344.1,1027995
29-06-2014,1346.5,1353.48,1316.38,1321.5,1221066
30-06-2014,1330.48,1362.5,1330,1354.3,1236579
01-07-2014,1355,1362.45,1335.05,1342,806356
02-07-2014,1347.7,1387.73,1337.65,1383.98,1044767
03-07-2014,1386.48,1388.32,1354.07,1368.3,1394477
04-07-2014,1376,1401,1368.5,1387.8,1071011
05-07-2014,1369.8,1419.85,1362.8,1365.68,1728837
06-07-2014,1369,1369.98,1324.63,1341.6,981221
07-07-2014,1354,1361.65,1343.25,1353.03,842588
08-07-2014,1353,1363.73,1334.25,1339.25,1172181
09-07-2014,1340,1362.4,1335,1358.28,1104766
10-07-2014,1365,1367.85,1339.4,1349.6,1184703
11-07-2014,1365,1379.3,1332.13,1339.05,1924007
12-07-2014,1237.5,1255.68,1215,1220.57,4946406
13-07-2014,1245,1246.8,1208.97,1211.65,1699621
14-07-2014,1212.93,1221.88,1207.5,1216.7,975366
15-07-2014,1242.5,1244.5,1222.55,1225.93,1033832
16-07-2014,1232.5,1233.68,1227.5,1232.55,109922
17-07-2014,1259.5,1259.85,1222.47,1228.57,1398604
18-07-2014,1242.45,1242.45,1226.72,1239.3,1144979
19-07-2014,1237.5,1257,1236.5,1253.03,1212508
20-07-2014,1260.9,1287.45,1254.5,1279.1,2055646
21-07-2014,1280.5,1310,1280.5,1303.93,1585035
22-07-2014,1324.5,1324.5,1290.25,1295.18,1270816
23-07-2014,1319,1319,1295,1299.75,1155321
24-07-2014,1302.4,1307.85,1278.5,1286.43,1063370
25-07-2014,1287.55,1291,1275.5,1284.82,770982
26-07-2014,1289,1297,1277.7,1290.35,624970
27-07-2014,1290,1305.5,1287.5,1295.88,660291
28-07-2014,1297.5,1302.45,1282.57,1294.22,822770
29-07-2014,1292.6,1305.57,1287.5,1303.22,728587
30-07-2014,1297.55,1312.5,1296.13,1309.15,785276
31-07-2014,1310,1313.32,1289.88,1292.93,733513
01-08-2014,1299,1299,1278.72,1286.88,932873
02-08-2014,1294,1305.13,1280.28,1302.72,897693
03-08-2014,1304,1320,1293.32,1311.07,1000797
04-08-2014,1311,1332.5,1311,1328.85,971383
05-08-2014,1330,1339.7,1308,1318,1185842
06-08-2014,1315.03,1328.18,1307.5,1313.65,792400
07-08-2014,1313.65,1334,1312.65,1326.65,866209
08-08-2014,1329.18,1345.95,1317.68,1321.5,994884
09-08-2014,1325.25,1350,1322.63,1346.48,948177
10-08-2014,1346.5,1355.48,1324.68,1328.65,718286
11-08-2014,1335.95,1336.7,1309.25,1317.68,1547335
12-08-2014,1332,1333.5,1314.95,1318.98,642654
13-08-2014,1320.45,1324.9,1286.07,1289.47,1179838
14-08-2014,1297.5,1297.5,1250.82,1256.4,1616287
15-08-2014,1258,1279.5,1254.55,1257.43,1243970
16-08-2014,1257.5,1265.95,1248.1,1253.95,1043985
17-08-2014,1250.3,1261.45,1243.5,1246.07,969411
18-08-2014,1250,1260,1211.32,1225.35,1190393
19-08-2014,1192.45,1192.5,1176.13,1179.32,1743894
20-08-2014,1175,1229.63,1172.5,1221.53,1669570
21-08-2014,1226.7,1235,1202.63,1222.05,1143538
22-08-2014,1227.55,1234.25,1217.4,1230.35,740722
23-08-2014,1235.65,1261.88,1234,1255.28,951565
24-08-2014,1263,1264.5,1237.2,1256.7,821977
25-08-2014,1250,1268.32,1247.3,1258.35,633238
26-08-2014,1257.5,1260.43,1232.82,1239.95,1644486
27-08-2014,1243,1255,1232.5,1252.5,313103
28-08-2014,1254,1268.47,1253.5,1261.45,389460
29-08-2014,1262.5,1271.22,1258,1265.03,350671
30-08-2014,1266.35,1283.2,1262.5,1279.13,786896
31-08-2014,1283.5,1283.5,1270.5,1272.78,183415
01-09-2014,1275.5,1295.47,1275.3,1289.72,462870
02-09-2014,1290.5,1299.95,1262.33,1270.13,877121
03-09-2014,1264.55,1264.55,1220,1223.3,1211892
04-09-2014,1235,1239.58,1203.72,1208.85,1318166
05-09-2014,1221.2,1224.5,1210.28,1221.9,782704
06-09-2014,1227.5,1259.95,1225,1256.15,1598821
07-09-2014,1258.5,1264,1240.13,1254.85,798003
08-09-2014,1260,1265.2,1240.05,1248.95,734216
09-09-2014,1258,1265.9,1250.25,1260.97,893548
10-09-2014,1266.5,1290.88,1261.63,1269.55,2504960
11-09-2014,1271.85,1272.5,1242.15,1266.08,2646915
12-09-2014,1268,1275.5,1251.5,1255.5,567537
13-09-2014,1260,1265,1241.63,1250.22,1029283
14-09-2014,1261,1261,1244.13,1256.9,1155240
15-09-2014,1258.25,1260.63,1247.75,1256.78,1056607
16-09-2014,1257,1266.03,1248.05,1251.8,1575190
17-09-2014,1256.18,1257.5,1244.78,1251.03,1369368
18-09-2014,1251.5,1272.45,1251.45,1269.8,1560990
19-09-2014,1269,1284.35,1256.45,1272.33,1867196
20-09-2014,1280.35,1287.5,1235,1241.03,2908701
21-09-2014,1241,1260.72,1231.03,1257.1,1590901
22-09-2014,1255.83,1282.5,1253.55,1279.13,1172527
23-09-2014,1284,1285.85,1251.05,1257.15,1122709
24-09-2014,1260,1295.85,1259.5,1276.2,2265084
25-09-2014,1276.5,1297.4,1275.43,1287.88,1068208
26-09-2014,1280.75,1284.55,1250,1256.45,1038216
27-09-2014,1255,1263.13,1216.5,1220.58,1899527
28-09-2014,1227.53,1243.63,1223.63,1229.95,1468761
29-09-2014,1239.9,1239.9,1223.5,1231.08,1553990
30-09-2014,1235,1273.88,1230.13,1269.38,2079163
01-10-2014,1280,1297.5,1277.5,1292.4,1182196
02-10-2014,1292.53,1321.5,1282.63,1317.83,1330007
03-10-2014,1318,1343.65,1317.5,1340.53,1309001
04-10-2014,1349.4,1349.4,1321.13,1337.78,900794
05-10-2014,1335.5,1361,1335.5,1348.33,807446
06-10-2014,1347,1365,1339.5,1352.38,1099961
07-10-2014,1355,1361,1333.93,1336.1,883997
08-10-2014,1339.5,1346.38,1312.68,1328.23,995997
09-10-2014,1329.73,1337.88,1308.15,1331.18,1438688
10-10-2014,1339.85,1354.48,1326.28,1334.7,1088019
11-10-2014,1341,1395,1338.08,1388,1712154
12-10-2014,1394,1406.05,1357.83,1373,1931497
13-10-2014,1375,1385.35,1340.53,1348.23,1086757
14-10-2014,1320,1339.9,1305,1323.4,1441587
15-10-2014,1324.45,1339.13,1297.63,1321.35,1518526
16-10-2014,1321,1329.98,1298.9,1303.28,1120100
17-10-2014,1311.95,1312.45,1295.05,1309.53,913818
18-10-2014,1319,1319.98,1287.5,1291.18,793419
19-10-2014,1292.6,1305,1276,1281.15,778148
20-10-2014,1291.25,1303.35,1278.88,1291.85,633659
21-10-2014,1295.47,1299.72,1275.85,1279.68,627585
22-10-2014,1288,1302.93,1284.05,1298.13,1224482
23-10-2014,1298,1309,1289.43,1305.47,981954
24-10-2014,1308,1315.5,1303,1308.58,783304
25-10-2014,1315,1318.5,1291.05,1295.65,1197439
26-10-2014,1295.7,1307,1272.6,1286.88,1112429
27-10-2014,1276.65,1293.35,1250.5,1256.55,1545821
28-10-2014,1265.5,1285.95,1252.05,1257.4,1375888
29-10-2014,1262.5,1284.95,1260,1282.08,669503
30-10-2014,1284.72,1284.72,1260.5,1276.97,1213514
31-10-2014,1279,1281.8,1261.13,1271.33,1037879
01-11-2014,1279,1281.45,1250.05,1273.65,784271
02-11-2014,1281.22,1299.5,1272,1292.5,943461
03-11-2014,1297,1328.25,1295.43,1320.7,826067
04-11-2014,1329.5,1343.73,1317.58,1332.28,1272225
05-11-2014,1324.25,1335.4,1314,1326.88,907772
06-11-2014,1332,1332.5,1314,1327.75,654321
07-11-2014,1327.35,1356.95,1304.7,1313.88,1456967
08-11-2014,1313.48,1313.5,1285.68,1291.4,1608785
09-11-2014,1278.55,1280,1235,1237.43,4834371
10-11-2014,1240.03,1241.95,1212.43,1214.4,1445361
11-11-2014,1214.4,1226,1200.5,1213.53,1273016
12-11-2014,1215.75,1236.5,1203.78,1222.55,2093406
13-11-2014,1236,1239.9,1215.85,1228.63,2171495
14-11-2014,1227.65,1257,1223.78,1246.53,1812579
15-11-2014,1249.75,1260,1243,1250.1,1366526
16-11-2014,1255,1255,1227.55,1247.5,1544149
17-11-2014,1242,1247.5,1225.53,1243.65,1009810
18-11-2014,1240,1245,1213.55,1231.85,1869027
19-11-2014,1245.5,1252.4,1228.6,1240.78,945315
20-11-2014,1250.5,1268.22,1250,1258.93,1627535
21-11-2014,1257.5,1257.5,1227.9,1231.53,1697203
22-11-2014,1232.45,1276.88,1226.85,1272.63,1602514
23-11-2014,1280,1294,1258.15,1263.63,1501832
24-11-2014,1267.5,1281.53,1262.5,1278,1286541
25-11-2014,1280,1282.5,1256.5,1261.45,1233693
26-11-2014,1273.5,1273.5,1240.22,1257.7,931887
27-11-2014,1260,1260,1242.5,1249.63,654525
28-11-2014,1257.5,1266.2,1250.5,1255.58,730727
29-11-2014,1257.05,1262.63,1248.55,1260.2,2253876
30-11-2014,1259.7,1265,1248.38,1256.35,978861
01-12-2014,1260,1284.95,1258.45,1278.53,948907
02-12-2014,1278.5,1290,1274.08,1277.75,789789
03-12-2014,1275,1314.38,1269.63,1308.95,1345816
04-12-2014,1310,1318.45,1292.85,1300.5,491489
05-12-2014,1302.5,1311.63,1294.45,1304.43,980870
06-12-2014,1304,1316.58,1296,1307.63,810345
07-12-2014,1301.95,1311.5,1291.13,1304.75,1381804
08-12-2014,1308.5,1324.3,1298.63,1305.15,2211766
09-12-2014,1304.72,1323.55,1304.18,1308.88,441132
10-12-2014,1308,1315,1295.25,1299.95,1967910
11-12-2014,1302,1312.8,1295.25,1305.45,902342
12-12-2014,1308.55,1311.4,1294.25,1302.83,2065734
13-12-2014,1296,1304.5,1285,1287.93,1154267
14-12-2014,1295,1295,1280.83,1288.72,785160
15-12-2014,1292.5,1295,1275.5,1280.83,1289457
16-12-2014,1283,1305,1281.9,1300.38,1381675
17-12-2014,1302.75,1306.5,1278.38,1285.65,923668
18-12-2014,1285.95,1294.47,1238.4,1252.9,1285728
19-12-2014,1252.65,1260.22,1240.5,1252.4,1262588
20-12-2014,1250,1259.65,1247.22,1256,633698
21-12-2014,1260.5,1264.58,1250.9,1256.9,987860
22-12-2014,1257.5,1273.15,1254,1265.03,1082523
23-12-2014,1267.5,1277.5,1263.55,1274.78,999805
24-12-2014,1273.5,1300,1273.5,1295.75,551001
25-12-2014,1300,1304,1283.6,1287.3,449159
26-12-2014,1290,1293.95,1279.43,1285.15,585123
27-12-2014,1281,1286.5,1272.08,1275,965496
28-12-2014,1275.1,1298.18,1275.1,1296.4,645051
29-12-2014,1286,1302,1271.7,1296.45,686378
30-12-2014,1292.5,1294.38,1270,1275.47,774976
31-12-2014,1281.95,1304,1278.38,1296.55,639854
01-01-2015,1300,1301.47,1285.53,1288.88,722940
02-01-2015,1286.53,1305,1285,1301.95,481735
03-01-2015,1290.15,1322.5,1290.15,1316.65,591169
04-01-2015,1316.38,1323.45,1301.5,1308.13,821418
05-01-2015,1298.97,1310.85,1290.25,1297.55,1333925
06-01-2015,1297.5,1299.13,1253.33,1261.25,1967061
07-01-2015,1279.5,1279.5,1227.5,1237.18,4131827
08-01-2015,1237.7,1259.3,1237.7,1254.78,1140154
09-01-2015,1255.5,1257.5,1245,1249.75,851637
10-01-2015,1250.5,1274.97,1250,1272.88,1001830
11-01-2015,1271.85,1279.43,1263.3,1270.1,728304
12-01-2015,1273.4,1285.05,1271.65,1282.2,535263
13-01-2015,1282,1291.95,1275.95,1289.58,426893
14-01-2015,1288,1300.18,1277.55,1280.7,637250
15-01-2015,1280.5,1284.5,1260.53,1264.03,660314
16-01-2015,1258.75,1268.93,1241.5,1244.3,748390
17-01-2015,1248.75,1258.25,1246.05,1252.58,787486
18-01-2015,1244,1252.5,1240.58,1248.53,1001869
19-01-2015,1249.75,1259.5,1246.08,1251.03,945594
20-01-2015,1255.5,1257.53,1241.75,1253.38,1206659
21-01-2015,1258.03,1258.4,1236.4,1240.33,1385287
22-01-2015,1244.95,1259.5,1243.5,1255.38,981888
23-01-2015,1251.7,1262.5,1250.45,1254.8,589662
24-01-2015,1255.2,1261.5,1243,1254.45,1171346
25-01-2015,1260,1275,1255.5,1273.58,494497
26-01-2015,1282.5,1291.5,1275.05,1286.65,1105683
27-01-2015,1286.5,1286.5,1273.5,1276.03,594253
28-01-2015,1286,1294.5,1278.3,1286.05,715591
29-01-2015,1289,1305,1271.05,1302.1,1100153
30-01-2015,1301.55,1301.55,1300.4,1300.4,0
31-01-2015,1335,1342,1278,1317.8,703213
01-02-2015,1319,1359.68,1318.55,1351.6,1146982
02-02-2015,1345.05,1348.4,1327.5,1342.38,386822
03-02-2015,1353.45,1374.95,1345,1370.45,958463
04-02-2015,1375,1376.43,1360.95,1366.8,845035
05-02-2015,1372.5,1372.5,1336,1343.43,1174649
06-02-2015,1356,1364.95,1327.55,1338.08,1768040
07-02-2015,1319.5,1322.5,1284.55,1289.33,2346172
08-02-2015,1293.95,1311,1267.75,1283.58,1962900
09-02-2015,1279.03,1319.5,1255.97,1288.38,1608079
10-02-2015,1307.45,1307.45,1272.9,1287.33,2632399
11-02-2015,1304.5,1304.5,1278.85,1285.43,1372076
12-02-2015,1295,1295,1265.53,1282.03,1846022
13-02-2015,1278,1305.6,1265,1268.7,1493801
14-02-2015,1279.85,1310.22,1274,1295.9,1882975
15-02-2015,1298.05,1307.5,1288.13,1302.8,1132537
16-02-2015,1305.7,1307.45,1269.58,1273.72,1213198
17-02-2015,1276.5,1279.97,1266.35,1269.88,879592
18-02-2015,1272.5,1282.05,1261.75,1270.15,893873
19-02-2015,1281.47,1287,1272,1274.88,1022538
20-02-2015,1271,1289.25,1263.5,1272.7,1332909
21-02-2015,1273.25,1284.2,1270.3,1276,796336
22-02-2015,1282.5,1282.5,1271.5,1275.83,794659
23-02-2015,1275.83,1279.45,1268,1268.63,689950
24-02-2015,1277.5,1282.5,1270.53,1275.18,878408
25-02-2015,1282.5,1293,1269.5,1275.63,1227647
26-02-2015,1275,1278.55,1266.6,1275.53,554420
27-02-2015,1278.75,1286.2,1245,1263.4,1040623
28-02-2015,1267.15,1278.88,1256.3,1266.33,614176
01-03-2015,1267.75,1295,1264.95,1290.2,1177127
02-03-2015,1297,1309.5,1289.75,1296.85,1183406
03-03-2015,1291.68,1317,1284.93,1294.13,1662976
04-03-2015,1321.85,1321.85,1285.47,1294.03,1684168
05-03-2015,1299.5,1324.98,1296.1,1322.3,1417204
06-03-2015,1326.35,1385,1326.35,1355.83,2403653
07-03-2015,1362.5,1363,1342,1350,1989795
08-03-2015,1346.98,1358.5,1323.48,1326.98,1032765
09-03-2015,1335,1339.18,1310,1316.9,1178775
10-03-2015,1325.25,1325.3,1304,1314.83,1124862
11-03-2015,1327.5,1330.18,1293.5,1296.3,1227956
12-03-2015,1301.4,1306,1283.8,1299.28,3089856
13-03-2015,1274,1274,1240,1241.85,4168564
14-03-2015,1245,1251.75,1232.5,1233.88,1607855
15-03-2015,1240.45,1246,1235,1236,1166914
16-03-2015,1245,1247.47,1227.93,1244.38,1565321
17-03-2015,1248.13,1265,1247.8,1263.38,1347542
18-03-2015,1267.5,1271,1261.13,1265,964844
19-03-2015,1274,1274,1263.65,1268.58,1167699
20-03-2015,1274.5,1274.5,1257.55,1268.28,707315
21-03-2015,1265.03,1272.45,1260.18,1265.55,765210
22-03-2015,1255.03,1266.78,1255.03,1264.55,627671
23-03-2015,1266.78,1267.7,1245.03,1247.68,1565158
24-03-2015,1250,1255.95,1242.5,1247.6,758348
25-03-2015,1250,1261.4,1243.78,1258.68,659647
26-03-2015,1264,1273.9,1259.25,1271.72,682453
27-03-2015,1272.5,1273.6,1260,1266.9,495717
28-03-2015,1265.4,1267.47,1240,1241.33,798049
29-03-2015,1246,1259.13,1241.72,1252.88,454012
30-03-2015,1247.5,1251.38,1234.3,1235.68,1010778
31-03-2015,1236.47,1238.5,1225,1229.08,680960
01-04-2015,1219.03,1219.03,1193.28,1198.7,1371616
02-04-2015,1195,1195,1178,1187.3,1021764
03-04-2015,1190.25,1199.22,1187.5,1195.28,992514
04-04-2015,1194.45,1194.45,1173,1175.72,760176
05-04-2015,1182.68,1190.8,1176,1181.28,933453
06-04-2015,1183.25,1211.78,1180.97,1199.18,1006063
07-04-2015,1202.65,1206.7,1191.13,1195.53,544041
08-04-2015,1190.03,1196.22,1182.75,1183.97,499320
09-04-2015,1188.95,1191.2,1168.93,1172.78,1457646
10-04-2015,1174,1179.72,1166.25,1176.68,868603
11-04-2015,1182.5,1195.63,1175.08,1186.78,2050024
12-04-2015,1181.45,1189.03,1178.53,1180.95,860997
13-04-2015,1189,1189.05,1173.25,1182.6,820148
14-04-2015,1180,1186.5,1173.5,1175.38,1141679
15-04-2015,1170,1173.65,1160.55,1164.2,623046
16-04-2015,1166.1,1171.95,1157.63,1159.9,691302
17-04-2015,1159.7,1174.5,1158.65,1164.5,569982
18-04-2015,1168.95,1186.4,1160,1183.83,2641403
19-04-2015,1184.5,1195.6,1176,1192.28,861994
20-04-2015,1191.5,1195.97,1181.63,1193,826189
21-04-2015,1167.6,1193.5,1165.3,1189.22,1359266
22-04-2015,1189.22,1192.5,1181.53,1187.93,567934
23-04-2015,1192,1207.25,1192,1204.2,717967
24-04-2015,1207.5,1222.5,1196.68,1219.88,809422
25-04-2015,1210,1217.1,1200.33,1208.4,1512485
26-04-2015,1209.97,1225,1203.43,1223.2,805052
27-04-2015,1220,1220,1200,1202.53,780429
