Date,Open,High,Low,Close,Volume
08-04-2014,390.44,398.5,389.75,396.66,673665
09-04-2014,378.13,378.13,364.38,365.56,5167666
10-04-2014,367.5,369.93,360,367.43,3504452
11-04-2014,370.06,374.71,370.06,374.14,778732
12-04-2014,376,379.62,371.84,377.15,853117
13-04-2014,376.88,378.42,369.19,373.06,688501
14-04-2014,375,383.55,370.25,380.14,1519215
15-04-2014,375.02,376.25,368.75,375.38,2110303
16-04-2014,375.75,376.88,372.01,373.31,1357293
17-04-2014,375,386.15,374.54,384.39,1309897
18-04-2014,388.13,407.16,386.29,399.17,2546963
19-04-2014,410,412.13,390.09,396.88,2641107
20-04-2014,398.56,400.88,391.38,398.38,1268968
21-04-2014,398.25,407.46,397.5,405.52,1171916
22-04-2014,406.13,408.38,402.32,405.86,1259924
23-04-2014,405.63,409.38,401.59,405.06,1223910
24-04-2014,405.73,415.38,405.64,413.99,1414213
25-04-2014,415,417.43,411.61,414.58,1106625
26-04-2014,412.5,413.62,402.68,404.07,791014
27-04-2014,403.75,404.36,399.02,400.48,1329753
28-04-2014,405.63,405.63,400.75,401.41,804190
29-04-2014,402.5,404.38,396.09,397.81,922069
30-04-2014,400,404.45,396.5,402.93,861343
01-05-2014,402.5,407.88,401.43,406.94,911322
02-05-2014,405.63,406.85,400.75,402.63,582814
03-05-2014,401.5,405.45,399.78,401.91,764954
04-05-2014,401.28,403.55,398.81,401.34,938114
05-05-2014,400.01,407.3,400.01,405.74,719121
06-05-2014,408.13,421,407.5,418.18,1454789
07-05-2014,418.63,425.79,412.88,417.77,1432560
08-05-2014,416.25,423,411.25,413.79,1033844
09-05-2014,414.38,422.71,406.33,411.59,1418202
10-05-2014,425.18,429,412.54,415.83,1978295
11-05-2014,414.38,414.38,398.23,403.16,1028950
12-05-2014,404.88,407.24,402.13,403.21,517475
13-05-2014,405,405.63,400.41,403.7,573686
14-05-2014,407.51,418.24,403.96,404.91,618334
15-05-2014,406.63,409.34,405.45,406.44,512296
16-05-2014,406.88,409.17,398.51,400.09,929496
17-05-2014,400.63,405.84,399.76,404.21,1091670
18-05-2014,406.13,419.38,406.13,418.68,1478417
19-05-2014,418,424.38,415.18,422.78,696445
20-05-2014,424.88,424.88,413.09,419.03,667209
21-05-2014,418.13,423.38,415.11,421.39,575181
22-05-2014,424.25,424.25,418.2,421.53,1241840
23-05-2014,422.5,424.36,417.9,420.96,1057146
24-05-2014,418.75,424,416.25,417.66,950876
25-05-2014,419.38,435.36,418.66,433.19,1635870
26-05-2014,434.5,440,433.76,439.13,1373203
27-05-2014,440.63,451.04,440.63,446.98,2250523
28-05-2014,437.38,443.05,435.29,438.42,969278
29-05-2014,437.5,440,434.38,435.33,476419
30-05-2014,440.5,447.96,438.75,446.69,703584
31-05-2014,449.88,449.88,442.63,447.1,739617
01-06-2014,445.01,453.13,443.84,451.05,1117670
02-06-2014,451,453.46,448.33,451.57,845310
03-06-2014,451.5,451.5,443.75,444.98,847236
04-06-2014,445.13,448.63,441.25,443.48,803103
05-06-2014,445.38,447.81,443.38,444.32,492278
06-06-2014,444.53,445.43,441.25,443.62,537360
07-06-2014,443.62,451,443.5,450.13,606880
08-06-2014,449.88,454.46,445.26,453.48,524794
09-06-2014,452.75,455,450,453.02,730266
10-06-2014,453.75,456.25,450.14,453.82,696234
11-06-2014,453.63,454.21,447.65,449.85,949913
12-06-2014,451.26,452.36,448.13,449.96,455394
13-06-2014,450,453.13,444.44,451.72,447979
14-06-2014,451.25,468.3,451.25,466.78,1482195
15-06-2014,465.63,465.63,462.23,463.59,779808
16-06-2014,466.5,474.38,463.17,466.34,808544
17-06-2014,466.59,473.81,466.59,472.71,814662
18-06-2014,468.5,469.43,465,467.01,539600
19-06-2014,463.5,463.5,457.5,458.41,635094
20-06-2014,459.25,462.46,453.83,460.52,626629
21-06-2014,461,463.5,456.25,458.74,488444
22-06-2014,458.13,458.5,453.41,455.16,619850
23-06-2014,455.75,461.31,452.95,456.41,629363
24-06-2014,459.99,468.51,458.89,467.63,990765
25-06-2014,459.24,466.21,456.81,462.13,1138097
26-06-2014,462.38,473.49,460.16,462.76,1844377
27-06-2014,460,460.34,454,456.33,1076505
28-06-2014,455.63,460.43,449.44,450.89,1620288
29-06-2014,453.75,459.03,449.78,455.6,695570
30-06-2014,456.25,464.85,455.75,461.38,3121939
01-07-2014,460.63,465.03,457.56,460.02,1108105
02-07-2014,462.63,470.12,460.14,468.63,624518
03-07-2014,468.03,469.54,462.64,468.47,865921
04-07-2014,465.25,482.49,465.25,480.91,1183858
05-07-2014,471.16,486.62,471.16,478.91,2507932
06-07-2014,473.13,474,455.13,456.27,2540960
07-07-2014,462.5,464.25,453.24,455.85,1554104
08-07-2014,457.5,488.5,446.59,486.08,5736632
09-07-2014,486.16,498.13,486.16,492.82,2215873
10-07-2014,495.63,495.63,487.5,489.79,857564
11-07-2014,487.51,492.29,481.79,483.16,1252174
12-07-2014,483.11,490.35,479.64,481.46,1023752
13-07-2014,481.63,482.82,475.26,476.54,962840
14-07-2014,481.24,481.24,463.75,471.62,3260173
15-07-2014,476.16,476.49,472.03,474.51,669165
16-07-2014,475.61,476.68,474.64,475.49,52766
17-07-2014,481.25,481.25,472.78,475.38,595969
18-07-2014,470.63,476.54,470.63,473.53,833296
19-07-2014,476.62,486.59,476.62,485.18,1028667
20-07-2014,487,497.66,487,493.32,1905651
21-07-2014,498.38,508.25,498.38,506.41,1083850
22-07-2014,509.61,513.75,504.06,510.74,1072301
23-07-2014,510.63,519.25,507.13,515.6,1280135
24-07-2014,514.79,522.88,514.79,520.83,1246300
25-07-2014,521.88,522.64,517.5,520.69,699271
26-07-2014,520.63,520.63,512.97,515.65,781886
27-07-2014,515.13,518.84,512.14,513.25,674112
28-07-2014,515.25,525.13,514.05,522.33,619585
29-07-2014,524.25,526.43,521.75,523.96,654147
30-07-2014,523.13,528.49,518.51,527.31,682273
31-07-2014,528.13,528.47,521.51,522.79,658390
01-08-2014,522.5,523.74,517.47,521.67,650140
02-08-2014,523.75,529.06,522.98,528.2,668491
03-08-2014,521.25,522.38,512.7,518.27,1307909
04-08-2014,525,535.21,523.99,534.39,1380930
05-08-2014,536.88,539.99,530.75,537.9,1860822
06-08-2014,537.5,539.71,533.95,537.56,991350
07-08-2014,540.24,547.05,539,545.74,2173629
08-08-2014,546.26,549.75,542.92,544.98,1793408
09-08-2014,548.38,550.28,536.58,543.73,2292733
10-08-2014,541.24,541.24,528.75,531.65,2663748
11-08-2014,525.38,533.24,521.14,530.88,3193761
12-08-2014,527.5,536.23,523.75,525.45,2349807
13-08-2014,528.75,529.15,514.95,517.58,1839690
14-08-2014,502.25,504.75,489.44,492.54,41580104
15-08-2014,495.69,496.5,488.11,491.2,2512615
16-08-2014,491.5,496.25,489.78,490.94,1951178
17-08-2014,487.75,488.49,478.75,480.26,2071483
18-08-2014,484.76,490.1,479.53,484.66,3643125
19-08-2014,476.24,489.31,476.23,481.2,3241571
20-08-2014,481.43,487.9,481.43,484.5,4448189
21-08-2014,484,488.88,474.08,484.63,4462944
22-08-2014,488.5,495.45,486.19,491.48,4987495
23-08-2014,499.4,502,496.5,499.66,3573658
24-08-2014,501.5,502.53,493.84,499.9,2616276
25-08-2014,500.21,505.48,490.9,492.91,2049238
26-08-2014,494,496.75,478.76,482.64,6834872
27-08-2014,486.28,490.18,482.74,488.06,567187
28-08-2014,489.01,493.2,488.13,489.45,698169
29-08-2014,490.56,493.75,489.2,491.59,1160138
30-08-2014,488.75,494.74,487.5,493.14,1742202
31-08-2014,492.24,495.5,489.23,493.6,500691
01-09-2014,493,504.76,493,503.3,1694580
02-09-2014,502.48,507.5,494.38,498.98,2484256
03-09-2014,495,496.25,483.53,488.55,2416829
04-09-2014,491.25,493.69,487.5,490.89,1812479
05-09-2014,496.4,499.25,487.5,493.36,3391230
06-09-2014,495.03,527.25,478.26,518.61,11215832
07-09-2014,523,529.8,518.75,528.99,3189722
08-09-2014,526.95,526.95,518.75,522.23,2200309
09-09-2014,524.63,533.25,523.15,532.16,2480315
10-09-2014,533.8,538.2,528.06,533.56,2085613
11-09-2014,537,540,528,529.58,1672740
12-09-2014,530,533.09,523.65,525.63,1021936
13-09-2014,526.75,533.25,525.36,531.05,1701126
14-09-2014,532.88,543.99,529.5,542.48,2123727
15-09-2014,543.7,550.75,540.33,549.11,2489599
16-09-2014,550,556.25,541.28,553.76,2371582
17-09-2014,555.25,555.25,532.53,534.13,3434992
18-09-2014,537.5,538.7,532.58,536.14,3283589
19-09-2014,536.25,537.48,531.9,536.38,3842356
20-09-2014,540.38,540.64,531.74,535.48,2708436
21-09-2014,535.38,538,531.51,534.21,2175635
22-09-2014,534.21,534.99,525.5,530.23,1316489
23-09-2014,534.98,537.5,531.6,535.71,1290004
24-09-2014,537.7,555,537,548.45,2968984
25-09-2014,551.25,561.95,547.13,557.63,1863432
26-09-2014,550,563.5,550,562.23,1634217
27-09-2014,560.75,574.5,560.25,569.58,2129230
28-09-2014,570.13,573.3,564.06,571.21,1449243
29-09-2014,570.75,580.49,568.25,577.8,1571884
30-09-2014,574.9,581.67,571.5,574.03,1414379
01-10-2014,570.08,576.73,566.31,569.69,1561069
02-10-2014,572.64,576.24,564.54,574.13,2153441
03-10-2014,573.5,583.5,573.01,581.17,2418406
04-10-2014,582.13,584,569.23,570.78,1742907
05-10-2014,575,577.3,562.03,566.4,1272622
06-10-2014,569.75,573.99,564.4,568.2,1609419
07-10-2014,572.23,583.7,570,579.4,1511243
08-10-2014,576.88,577.25,561.35,564.53,1611444
09-10-2014,568.73,570.16,562.88,566.44,1950269
10-10-2014,575.75,577.13,569.51,572.92,1760248
11-10-2014,572.5,575.74,569.58,574.46,1226388
12-10-2014,575,578.48,562.98,568.66,1093807
13-10-2014,566.76,574.69,558.34,561.9,1421229
14-10-2014,564.75,564.75,544.75,547.51,1996180
15-10-2014,549.53,551.74,540.05,549.5,1582479
16-10-2014,548.53,560,542.28,545.55,1695228
17-10-2014,544.75,556.61,544.25,554.58,1422141
18-10-2014,556.25,557.5,548.1,555.1,1544921
19-10-2014,552.64,570.5,552.64,566.66,1704658
20-10-2014,566.66,569.88,554.31,560.13,1384828
21-10-2014,563.63,565.71,555.64,557.38,1226391
22-10-2014,558.65,562.25,555.69,557.61,1722935
23-10-2014,560.25,567.23,558.24,564.36,1607724
24-10-2014,563.25,568.75,556.38,558.36,1269675
25-10-2014,558.73,563.35,551.5,552.86,1684133
26-10-2014,555.73,557.29,550.19,554.78,1542742
27-10-2014,552,553.73,533,536.59,3935210
28-10-2014,541,556.17,540.75,550.54,2518555
29-10-2014,551.4,560,548.73,557,1155772
30-10-2014,561.25,568.41,551.09,554.59,2004103
31-10-2014,549.73,549.88,539.42,543.49,1684622
01-11-2014,544.75,546.17,540.1,544.55,1935438
02-11-2014,543.75,545.7,534.5,539.88,2135567
03-11-2014,545.63,551.23,543.26,550.14,2546394
04-11-2014,552.85,554.73,546.1,553.75,2645387
05-11-2014,552.55,559.5,552.55,558.49,1780944
06-11-2014,559.5,561,554.03,559.7,1218084
07-11-2014,559.13,561.25,548.76,553.42,1559446
08-11-2014,555.5,557.75,540.13,548.66,2251953
09-11-2014,545.01,548.74,538.36,544.81,1612579
10-11-2014,544,545,528.79,533.04,3206346
11-11-2014,537,538.78,530.03,535.65,2220412
12-11-2014,537.76,538.75,524.49,534.42,3087746
13-11-2014,537.17,537.5,528,530.5,2972950
14-11-2014,533.98,537.55,495,498.8,10891363
15-11-2014,500,500.5,487.03,496.16,4955660
16-11-2014,495.5,495.5,488,490.23,2598375
17-11-2014,490.23,493,484.49,490.29,2072264
18-11-2014,490,491.25,483.08,485.56,3283565
19-11-2014,489.88,500,487.48,498.28,3340398
20-11-2014,500,500.93,488.01,490.69,2352129
21-11-2014,493.75,493.75,478.83,480.51,2627102
22-11-2014,480.5,491.78,477.5,486,1694996
23-11-2014,489.5,491.89,486.31,489.49,1444419
24-11-2014,491.25,500,488.05,498.41,1196378
25-11-2014,498.41,498.65,485.5,486.78,2071223
26-11-2014,487.94,491.23,482.13,489.18,1774771
27-11-2014,490,490.2,477,483.7,1558461
28-11-2014,483.75,491.65,483.08,490.44,1297336
29-11-2014,492.5,499.73,490.4,498.26,1617494
30-11-2014,496.83,508.93,496.5,505.59,2568019
01-12-2014,510,513,508.4,511.83,1470547
02-12-2014,512.23,515.48,509.31,512.11,2514828
03-12-2014,511,512.89,507.53,511.61,1722206
04-12-2014,512.63,514.14,501.76,504.2,1168952
05-12-2014,505,507.86,500.54,501.83,991260
06-12-2014,501.75,502.25,488.75,492.13,2113677
07-12-2014,493.8,508,493.8,504.15,2745135
08-12-2014,501.21,514.11,500.25,505.79,4748261
09-12-2014,508.2,516,505.81,511.95,1431223
10-12-2014,512.03,513.78,501.25,502.16,1168285
11-12-2014,504.55,509.86,502,505.23,1373949
12-12-2014,507.5,513.75,503.15,507.01,1872366
13-12-2014,507.5,511,502.04,502.91,1531447
14-12-2014,505,506.16,496.75,500.01,1535262
15-12-2014,500.94,501.91,495.75,498.03,1890435
16-12-2014,497.5,509.84,496.25,506.63,1596460
17-12-2014,508.99,511.19,498.76,499.41,2307366
18-12-2014,501.25,506.39,488.88,493.76,2463231
19-12-2014,488.48,499.4,484,495.23,2618213
20-12-2014,497.18,501.5,492.5,499.68,2611722
21-12-2014,505.5,510.5,496.1,497.85,3206034
22-12-2014,502.8,503.98,497.9,500.98,1737213
23-12-2014,505.15,505.2,496.55,497.68,3335229
24-12-2014,502.45,514.38,498.5,511.93,2855434
25-12-2014,512.5,513.7,499.08,500.2,3476058
26-12-2014,507.5,507.5,495.6,497.55,3536847
27-12-2014,499.6,501.75,493.83,495.23,3558733
28-12-2014,499.5,505.8,499.05,502.63,2660142
29-12-2014,493.5,499.75,491.25,495.08,2845334
30-12-2014,495,496.73,490,492.18,3106265
31-12-2014,494.5,502.5,493,498.7,3440426
01-01-2015,499.5,500.7,492.53,494,2003784
02-01-2015,494,496.5,491,495.15,1347653
03-01-2015,492.5,494,487.5,491.65,2152801
04-01-2015,492.5,495,489.5,490.25,1748709
05-01-2015,489.5,489.5,477.4,478.75,3512089
06-01-2015,478.75,483,467.03,469,4293886
07-01-2015,474.05,476.05,466.33,468.75,3705761
08-01-2015,470.5,477.5,467.03,475.08,3265884
09-01-2015,477.5,486.75,472.75,485.63,2683537
10-01-2015,485,492.98,484,492,2064783
11-01-2015,493.85,495.75,489.75,494.53,1736469
12-01-2015,495.5,502.25,494.55,500.93,1723989
13-01-2015,500.7,505.4,493.7,500.63,2188590
14-01-2015,517.5,574.5,517.5,556.33,19155056
15-01-2015,552.5,556,538.33,551.58,6332830
16-01-2015,551.98,558.5,545,549,3855374
17-01-2015,547.78,553.23,541.55,543.8,2240151
18-01-2015,543.45,543.98,530.23,532.65,3376122
19-01-2015,534.25,538,527.13,531.42,4238301
20-01-2015,537,546,532.5,542.7,3535667
21-01-2015,545,545,529,535,5978299
22-01-2015,539.28,540.67,530,538.53,3965506
23-01-2015,539,546,534.48,539.48,3980506
24-01-2015,539,539.48,525.5,528.63,4549527
25-01-2015,531,545,530.98,543.17,2376738
26-01-2015,547,552.75,538.5,543.48,3619126
27-01-2015,539.75,550.5,539.25,547.8,2494029
28-01-2015,549,553.17,533.5,543,1996377
29-01-2015,549.4,558.45,547.85,554.58,3787203
30-01-2015,557.5,0,0,557.5,0
31-01-2015,573.5,583.42,527.78,579,4893980
01-02-2015,582.5,584.35,571.55,574.63,2554533
02-02-2015,575,576.73,561.25,571.08,1553718
03-02-2015,575,588.85,575,582.17,2075223
04-02-2015,585,593.1,581.4,587.78,3434759
05-02-2015,579.5,584.25,564,567.28,4184557
06-02-2015,570.45,580.48,558.75,574.95,5411071
07-02-2015,554.98,561.5,539.3,546.03,7061342
08-02-2015,550,559.5,522.25,542.83,6867539
09-02-2015,544.9,548.5,529.5,532.3,5749106
10-02-2015,544,550.05,539.03,541.4,7671696
11-02-2015,550.8,562.45,550.8,555.53,3604410
12-02-2015,567.42,567.42,541.25,547.2,4958532
13-02-2015,545,557.3,541,544.5,4535775
14-02-2015,549,557.5,545,549.73,5585915
15-02-2015,555.08,556,546.25,549.67,4295268
16-02-2015,551.5,555.5,533.5,536.98,3659444
17-02-2015,542.48,542.5,527.5,529.38,2590494
18-02-2015,531,537,526.15,529.4,2729748
19-02-2015,543.55,549.8,536,544.35,4574332
20-02-2015,542.45,545.75,530.5,540.23,4181502
21-02-2015,545.78,553.2,542.75,545.38,4941905
22-02-2015,549.5,552,541.33,549.88,3278538
23-02-2015,549.7,0,0,550,0
24-02-2015,554,554.88,549.15,550.83,3739120
25-02-2015,555.9,558.95,549.53,552.23,5788438
26-02-2015,550,554.42,546.25,552.33,2175617
27-02-2015,557.5,567.98,550.55,553.73,4813493
28-02-2015,553.73,563.17,548.73,558.13,2379127
01-03-2015,556.75,576.35,555,570.28,6699631
02-03-2015,569.98,571.42,550.5,552.78,4894232
03-03-2015,551,566.7,548.75,560.92,4349685
04-03-2015,567.2,584.48,562.98,580.98,4747846
05-03-2015,584.95,598.88,580,586.53,5432197
06-03-2015,586.5,594.67,581,590.88,3440880
07-03-2015,593.53,596.28,574.05,577.3,4355940
08-03-2015,578,584.38,564.23,566.6,4591244
09-03-2015,568.2,574.8,563.03,566.08,4540437
10-03-2015,568,586.45,568,583.7,5891069
11-03-2015,599.5,609.9,554.5,561.45,15202485
12-03-2015,553.73,555.5,542.6,549.7,7663431
13-03-2015,545.73,557.78,543.6,548.8,4432755
14-03-2015,549.95,552.17,544.55,548.67,4127833
15-03-2015,549.5,0,0,548.45,0
16-03-2015,551,558,550.25,555.98,3673747
17-03-2015,556.5,565,555.3,562.98,4394155
18-03-2015,562.5,573.42,562.5,569.2,3639049
19-03-2015,570.9,576.5,562.55,574.95,3016681
20-03-2015,577,579.25,571.58,576.08,1597971
21-03-2015,575,577.5,572.05,574.7,2631874
22-03-2015,572.25,579,569.5,576.6,2627736
23-03-2015,576.55,577.95,568.03,572.53,2943662
24-03-2015,572.5,572.5,565,567.73,2022338
25-03-2015,565,567.9,557.05,565.6,1772494
26-03-2015,566.7,575.23,566.7,572.75,1807341
27-03-2015,575.05,578.8,566.15,568.4,1602786
28-03-2015,571.48,572.5,559.7,561.45,1172653
29-03-2015,561.5,571.95,561.45,569.15,1513086
30-03-2015,560,570,557.6,567.3,3062838
31-03-2015,563.75,563.75,550.05,551.92,2340026
01-04-2015,549.98,553,545,550.4,1760434
02-04-2015,541.83,547,533.6,540.1,3404167
03-04-2015,540,541.45,526,530.75,3592053
04-04-2015,520.5,522.58,505.63,510,5062626
05-04-2015,515.13,526,511.9,523.9,4269811
06-04-2015,524,531.6,521.03,526.2,3041489
07-04-2015,525,531.2,519,526.85,2808175
08-04-2015,525,525.4,518.5,520.58,2162901
09-04-2015,520.48,529.75,520.03,526.2,4926984
10-04-2015,529,535,522.5,533.17,2571239
11-04-2015,535,0,0,533,0
12-04-2015,544,547.5,536.48,539.5,2949275
13-04-2015,539.98,539.98,529.5,530.35,3198808
14-04-2015,530.5,532.4,524.53,528.88,2752363
15-04-2015,524.5,532.45,520.05,524.53,4187765
16-04-2015,527.65,529.5,520,523.13,2256935
17-04-2015,522.53,531.38,519.65,522.2,2862186
18-04-2015,521.5,523.48,511.28,514.1,3409127
19-04-2015,518.3,525.8,515.15,523.67,2793873
20-04-2015,527,530.95,522.95,526.4,2695099
21-04-2015,524.75,536.58,524.03,534.75,2408336
22-04-2015,536.63,539.55,529.4,538.78,2715904
23-04-2015,541.7,549,541.7,547.92,2747926
24-04-2015,550,554.9,544,553.55,2479391
25-04-2015,551.7,551.7,539.73,541.58,3609910
26-04-2015,538.5,553.7,532.98,551.73,2165506
27-04-2015,548.73,548.73,540.05,541.88,2054627
28-04-2015,547.53,551.25,543.53,550.42,1435464
29-04-2015,551.03,552.23,545.05,548.17,615027
30-04-2015,545,555,545,552.38,2763476
01-05-2015,550.63,555,548.65,552.35,1672531
02-05-2015,550.55,553.3,541.5,543.15,2576985
03-05-2015,545.08,554.98,543.5,552.7,3971969
04-05-2015,550,554.48,546.6,552.63,903275
05-05-2015,549.98,551.23,538.03,539.45,1987681
06-05-2015,542.75,542.75,531.13,537.03,2474893
07-05-2015,537.33,537.33,529.45,534.67,2794164
08-05-2015,530.03,533.95,523.95,525.4,2647044
09-05-2015,530.75,533.7,527.75,531.65,1578358
10-05-2015,528.15,534.98,526.05,527.85,2680311
11-05-2015,531,531.48,515.42,524.03,3282606
12-05-2015,528.5,545.5,524.05,541.7,4375647
13-05-2015,533,577.5,527.17,566.5,15113503
14-05-2015,574,582,568.78,569.95,6518307
15-05-2015,569.95,581.05,564.17,565.95,5033306
16-05-2015,567.5,579.48,564.28,569.83,3750218
17-05-2015,567,580,558.5,560.63,3753999
18-05-2015,567.5,571.25,561,568.53,3371500
19-05-2015,574.05,576.25,565.5,568.13,3218009
20-05-2015,570.13,573.42,562.28,568.83,2289631
21-05-2015,573.23,574.8,567.5,569.25,3485981
22-05-2015,568,571.3,563.1,564.8,3894299
23-05-2015,569,585,565.8,582.45,5116054
24-05-2015,585,589.95,580.8,586.67,2125563
25-05-2015,588.42,595,582,587.78,3816351
26-05-2015,583.9,587.95,576.38,578.85,2622983
27-05-2015,580.03,597.48,580.03,589.88,2774673
28-05-2015,587.75,593.33,585.92,587.35,1992112
29-05-2015,581.88,586.1,571.9,572.92,2110522
30-05-2015,564.15,564.15,546.75,553.83,3789786
31-05-2015,554,563.75,552.5,554.28,2933027
01-06-2015,555.5,556.5,535.58,539.33,2607189
02-06-2015,547.35,0,0,539.4,0
03-06-2015,548.13,550.1,543.3,545.88,2546739
04-06-2015,543.5,546.38,536.85,539.58,2562724
05-06-2015,540.88,551.5,538.5,548.92,2082299
06-06-2015,550,563.5,550,561.7,2094536
07-06-2015,559.6,567.1,556.92,563.63,1987009
08-06-2015,565.5,566.98,557.03,563.33,1928505
09-06-2015,565.13,566.25,558.03,561.95,1250980
10-06-2015,559.75,571.88,559.17,562.67,2475357
11-06-2015,562.7,565.3,550.55,555.15,2242264
12-06-2015,560.08,566,558,560.58,2117818
13-06-2015,564.75,565.2,534.15,542.03,4083038
14-06-2015,547.4,565.15,547.4,562.73,3193077
15-06-2015,568.53,581.75,562.5,578,3607449
16-06-2015,584,596.42,577,584.65,2907152
17-06-2015,587.8,592.5,579.55,585.33,2140840
18-06-2015,581.5,595.25,573.7,581.73,3808873
19-06-2015,572.5,591.88,571.48,589.25,3152891
20-06-2015,581.45,581.45,569.67,571.25,12190508
21-06-2015,573.1,577.98,569.1,571.5,2029274
22-06-2015,573,577.13,569.25,570.6,2087131
23-06-2015,572,577.25,564.48,567.2,3360129
24-06-2015,570.95,577.5,565.78,576.23,2794425
25-06-2015,578.45,584.88,577.03,580.88,3237311
26-06-2015,581.4,599.5,581,596.7,4238711
27-06-2015,594,599.5,590.03,597.45,2569196
28-06-2015,595.63,597,586,594.98,3548975
29-06-2015,595,605.35,591.05,603.9,3166588
30-06-2015,616.2,618.5,597.88,602.45,5393755
01-07-2015,599.5,609.45,595.78,598.63,3497678
02-07-2015,598.8,605,597.78,602.98,2878409
03-07-2015,605.13,614.95,600.15,609.15,8998160
04-07-2015,608,611.1,597.55,602.73,2755714
05-07-2015,606.78,624,606.78,621.85,2288527
06-07-2015,621,621.15,607,609.9,2395358
07-07-2015,614,614,598,600.35,2465677
08-07-2015,604.2,604.2,587.5,590.75,2828945
09-07-2015,587.92,588.75,581.03,582.88,2097789
10-07-2015,582.9,593.38,575.55,591.95,2884339
11-07-2015,590.25,597.45,589.3,591.1,2921069
12-07-2015,597.48,597.48,583.17,586.35,6255693
13-07-2015,625,633.95,616.75,619.35,12507995
14-07-2015,622,623.23,612.9,621.8,4036424
15-07-2015,625.5,625.5,609.05,613.15,2720550
16-07-2015,613.15,614.25,603.5,605.63,2571969
17-07-2015,606.03,612.4,600.55,607.92,2682067
18-07-2015,607.73,619.78,604.3,616.08,2923372
19-07-2015,614.6,621.17,614.28,620.08,2243104
20-07-2015,615.5,619.8,603.5,604.58,6082584
21-07-2015,605.73,611.78,602.5,604.05,2518205
22-07-2015,605,605.58,598.08,600.53,1807625
23-07-2015,601.38,606.1,585.9,588.9,3412405
24-07-2015,590.5,596.5,585.33,594.42,2906421
25-07-2015,597.58,599.5,590.55,596.23,3151334
26-07-2015,594.9,594.9,588.53,590.75,1298360
27-07-2015,591,600.78,590.3,599.53,2561839
28-07-2015,601.25,608.33,598.3,606.4,1697852
29-07-2015,599.25,607.35,596.25,600.92,1854944
30-07-2015,601.95,606.5,598.4,605,1703466
31-07-2015,603,605,596.08,603.63,2826032
01-08-2015,605.1,611.83,602.5,607.5,2266939
02-08-2015,610,612.88,604.08,607.13,1898147
03-08-2015,599.5,607,598.95,604.92,2128298
04-08-2015,605.48,608.08,600.5,602.88,1977200
05-08-2015,602.5,609.75,600,600.8,1997274
06-08-2015,601.7,602.58,592.5,594,2292973
07-08-2015,595.53,595.88,588.8,593.88,1742530
08-08-2015,597.05,606.55,597.05,604.33,1928698
09-08-2015,605.05,619.9,605.05,617.08,3068218
10-08-2015,615.8,629.75,615.8,623.75,3090382
11-08-2015,620.75,636,620.75,633.8,2642850
12-08-2015,632.5,633.38,619.5,624.33,6891019
13-08-2015,623.03,634.25,623,629.1,2420267
14-08-2015,627.5,637.45,627,630.78,2526776
15-08-2015,630.03,639.65,630.03,633.45,1999190
16-08-2015,632.45,638.5,630.55,633.38,2112884
17-08-2015,633.5,636.25,627.55,628.7,2846210
18-08-2015,631.98,631.98,617.67,619.05,4370685
19-08-2015,613.13,613.13,590.03,592.75,6370402
20-08-2015,587.7,595,585.05,590.3,3191978
21-08-2015,588.4,592.45,583,590.45,2643361
22-08-2015,591.2,591.2,583.63,587.5,1470364
23-08-2015,591.85,596.33,589.53,594.98,3355786
24-08-2015,594.75,594.75,585.05,593,2651282
25-08-2015,594.5,596.38,587.55,589.75,4257541
26-08-2015,590.5,605.9,589.85,604.38,3114783
27-08-2015,605.6,607.4,597.83,603.05,2380862
28-08-2015,602,605.98,594.08,599.75,1515629
29-08-2015,598.65,607.42,596.67,605.8,1914313
30-08-2015,594,599.5,580,597.28,3904174
31-08-2015,586.03,591.6,580,583.1,2791889
01-09-2015,581.4,586.25,577.55,579.58,3827987
02-09-2015,584.5,589.95,580.1,588.42,2729575
03-09-2015,590.25,592.25,583.98,585.4,4673112
04-09-2015,590,590,585.05,586.2,1995956
05-09-2015,588.1,597.3,588.1,591.98,2690661
06-09-2015,592.5,593.75,585.53,587.73,1798208
07-09-2015,584.35,585.5,577.5,578.63,2977438
08-09-2015,581.5,583.5,576.75,579.1,2775824
09-09-2015,583.7,589.35,580,587.53,3334441
10-09-2015,590,590.17,584,588.28,3098684
11-09-2015,590,597.9,587.6,596.9,2637710
12-09-2015,597.5,598.03,582,588.13,3706664
13-09-2015,594.75,594.95,526,536.28,30742063
14-09-2015,538.63,542.45,527.58,540.98,7166412
15-09-2015,544.3,545,537.05,543.48,5202322
16-09-2015,535,544.95,535,541.55,4911448
17-09-2015,539.5,543.6,537.8,539.95,4334001
18-09-2015,535,539.95,533.35,536.23,4693269
19-09-2015,531.5,541.63,531.5,540.42,4234776
20-09-2015,535.17,544.95,535.17,544.35,3594805
21-09-2015,542.35,548.25,539.28,542.67,3715910
22-09-2015,542.7,543.48,537.03,538.75,5629281
23-09-2015,536.3,538.38,533.25,536.92,4078392
24-09-2015,535.75,543.92,534.17,542.63,4548331
25-09-2015,539.95,542.5,537.5,541.9,3411251
26-09-2015,542.83,543.25,535.15,542.45,3606730
27-09-2015,543.2,543.45,535.03,535.9,2118639
28-09-2015,536,536.73,530,534,2804984
29-09-2015,534.5,540.5,531.28,539.35,2321532
